region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9
4;Sul;42;SC;Santa Catarina;4205902;Gaspar;5058949.212;69711.3;4963886.853;68401.36;4157382.576;57801.63;29665.074;1404880.98;1718818.047;374955.354;3528319.455;629063.121;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;96.1;0.961184;262.33;259.46;5.363167;5.2;;92.0;0.919146;261.48;261.32;5.38;4.9;;79.6;0.807205;270.71;278.45;4.660034;3.8;;81.5;0.825158;277.98;284.22;4.848518;4.0;;98.3;0.983362;231.74;221.64;6.41639;6.3;;99.8;0.998197;236.11;224.79;6.55706;6.5;;95.2;0.953142;224.14;216.17;6.171897;5.9;;99.1;0.990951;262.98;258.05;5.3505;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4206009;Governador Celso Ramos;661697.403;39118.97;554945.776;32807.91;449767.859;30515.49;60334.56;39744.335;202323.947;112101.562;414504.404;35263.455;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;6;True;93.2;0.932168;267.83;272.53;5.672667;5.3;;;;;;;;;90.1;0.905971;269.53;275.75;4.603042;4.2;;90.1;0.905971;269.53;275.75;4.603042;4.2;;93.4;0.933083;251.64;241.55;7.158161;6.7;;93.4;0.933083;251.64;241.55;7.158161;6.7;;;;;;;;;93.2;0.933072;271.66;275.69;5.789167;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4206108;Grão-Pará;406387.201;64742.27;355167.329;56582.34;329165.919;49715.44;101341.146;68404.653;90973.059;41191.742;301910.599;27255.321;Pecuária, inclusive apoio à pecuária;Demais serviços;Indústrias de transformação;4;True;86.4;0.862388;252.25;242.95;4.92;4.2;;86.4;0.862388;252.25;242.95;4.92;4.2;;;;;;;;;;;;;;;;96.0;0.958807;221.47;211.76;6.040761;5.8;;99.0;0.988275;208.11;198.25;5.540163;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4206207;Gravatal;456980.67;36749.55;390451.143;31399.37;387303.669;33239.24;26386.556;99886.147;166678.035;62869.502;355820.24;31483.429;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;87.9;0.876128;258.32;255.44;5.229333;4.6;;86.2;0.861516;258.32;255.44;5.229333;4.5;;85.4;0.861853;261.0;265.28;4.326502;3.7;;85.4;0.861853;261.0;265.28;4.326502;3.7;;96.1;0.962184;216.24;210.49;5.917861;5.7;;98.5;0.987615;238.14;214.35;6.405982;6.3;;95.1;0.956764;212.63;209.85;5.837332;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4206306;Guabiruba;1492565.307;60814.3;1328996.798;54149.73;1262926.124;50675.15;4390.566;414396.011;416791.733;131963.17;967541.48;295384.644;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;91.9;0.918073;275.92;275.88;5.863333;5.4;;;;;;;;;80.3;0.801565;277.8;275.93;4.721888;3.8;;80.3;0.801565;277.8;275.93;4.721888;3.8;;98.4;0.98457;239.76;228.42;6.692716;6.6;;98.4;0.98457;239.76;228.42;6.692716;6.6;;;;;;;;;91.9;0.918073;275.92;275.88;5.863333;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4206405;Guaraciaba;615278.476;56991.34;509033.635;47150.21;454636.503;45627.91;144044.448;58089.826;160055.287;57374.621;419564.182;35072.321;Pecuária, inclusive apoio à pecuária;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;96.5;0.964908;289.72;286.23;6.265833;6.0;;95.2;0.947716;272.62;271.75;5.7395;5.4;;94.4;0.946826;284.27;280.21;4.876831;4.6;;94.4;0.946826;284.27;280.21;4.876831;4.6;;99.8;0.99778;249.59;233.52;6.973039;7.0;;99.8;0.99778;249.59;233.52;6.973039;7.0;;;;;;;;;97.5;0.973324;297.62;292.91;6.508833;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4206504;Guaramirim;3136749.682;67152.27;2908382.788;62263.34;2514409.984;53776.12;74199.973;779485.043;1014761.487;268433.418;2136879.922;377530.062;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;91.6;0.914871;259.28;257.82;5.285;4.8;;91.9;0.919619;256.71;257.71;5.240333;4.8;;79.7;0.805283;278.44;276.72;4.742703;3.8;;79.7;0.805283;278.44;276.72;4.742703;3.8;;99.4;0.994574;247.21;232.86;6.915619;6.9;;99.7;0.996996;253.02;237.81;7.116497;7.1;;97.5;0.979146;228.24;216.67;6.259232;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4206603;Guarujá do Sul;262918.154;54445.67;224030.97;46392.83;202565.371;38984.87;35257.141;44679.479;68829.598;32308.676;181074.894;21490.477;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;4;True;90.2;0.902999;262.93;256.89;5.330333;4.8;;;;;;;;;;;;;;;;;;;;;;;96.7;0.968793;240.9;226.59;6.681199;6.5;;96.7;0.968793;240.9;226.59;6.681199;6.5;;;;;;;;;89.1;0.887699;262.93;256.89;5.330333;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4206652;Guatambú;617585.465;73303.91;475207.721;56404.48;354999.366;75660.56;72172.666;125700.922;78247.523;33348.376;309469.488;45529.877;Indústrias de transformação;Demais serviços;Pecuária, inclusive apoio à pecuária;2;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98.1;0.980205;220.85;211.59;6.025838;5.9;;99.0;0.990049;220.85;211.59;6.025838;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4206702;Herval d'Oeste;723521.698;33305.18;664735.154;30599.11;624023.233;27345.45;50453.541;120451.38;271309.498;123249.788;565464.206;58559.026;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;88.0;0.879645;260.54;253.96;5.241667;4.6;;88.7;0.883729;262.37;255.29;5.294333;4.7;;66.7;0.686514;257.05;250.47;4.049318;2.8;;66.7;0.686514;257.05;250.47;4.049318;2.8;;94.8;0.94681;229.95;221.51;6.379866;6.0;;94.7;0.944985;241.12;232.89;6.799943;6.4;;95.4;0.963923;200.56;191.55;5.274261;5.1;;86.2;0.86494;254.99;249.94;5.082167;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4206751;Ibiam;90693.309;45165.99;74450.879;37077.13;75608.041;38733.63;36937.08;7322.9;11343.278;16030.214;71633.472;3974.568;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;93.7;0.924071;262.05;258.74;5.3465;4.9;;93.7;0.924071;262.05;258.74;5.3465;4.9;;87.9;0.903518;270.68;262.52;4.42114;4.0;;87.9;0.903518;270.68;262.52;4.42114;4.0;;96.8;0.968449;226.96;224.52;6.377532;6.2;;96.8;0.968449;226.96;224.52;6.377532;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4206801;Ibicaré;174344.419;53332.65;155011.981;47418.78;145417.704;46105.8;58345.776;15092.974;40150.994;22641.614;136231.357;9186.347;Pecuária, inclusive apoio à pecuária;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;95.7;0.956516;269.14;259.68;5.480333;5.2;;95.7;0.956516;269.14;259.68;5.480333;5.2;;90.9;0.90358;278.56;284.67;4.863401;4.4;;90.9;0.90358;278.56;284.67;4.863401;4.4;;92.8;0.924315;246.84;231.13;6.877103;6.4;;92.8;0.924315;246.84;231.13;6.877103;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4206900;Ibirama;774395.357;38988.79;680120.889;34242.32;599218.638;31147.66;25671.675;152574.803;245959.356;109123.188;533329.023;65889.615;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;9;True;91.0;0.909609;271.34;267.5;5.647333;5.1;;90.4;0.910512;262.92;261.34;5.404333;4.9;;84.5;0.848431;275.84;276.72;4.706187;4.0;;88.3;0.887616;294.63;294.29;5.233115;4.6;;97.2;0.971645;230.39;224.23;6.437718;6.3;;97.5;0.974955;236.98;228.15;6.634754;6.5;;94.0;0.95754;215.38;215.3;5.988904;5.7;;93.0;0.929424;280.59;274.27;5.914333;5.5;;;;;;;;;94.2;0.947798;322.96;320.77;6.027415;5.7;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207007;Içara;4878273.748;82633.59;4331901.262;73378.53;3521709.778;60661.61;121900.592;1133577.414;1545644.864;295488.502;3096611.371;425098.407;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;93.5;0.935222;272.13;272.67;5.746667;5.4;;87.6;0.875672;258.78;261.01;5.329833;4.7;;82.6;0.834177;271.54;271.12;4.561961;3.8;;82.6;0.834177;271.54;271.12;4.561961;3.8;;98.3;0.983412;236.06;224.44;6.549742;6.4;;99.5;0.99438;247.35;234.21;6.942836;6.9;;96.2;0.964314;223.26;213.38;6.104376;5.9;;98.6;0.98593;287.41;286.02;6.223833;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207106;Ilhota;1190605.336;69846.61;1237649.107;72606.42;1215355.675;83638.82;57228.638;201933.972;623215.875;90684.999;973063.484;242292.191;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Indústrias de transformação;6;True;93.8;0.93695;248.04;254.2;5.037333;4.7;;87.5;0.872561;252.27;257.54;5.1635;4.5;;;;;;;;;;;;;;;;97.8;0.977736;216.04;207.13;5.852954;5.7;;99.2;0.992183;218.57;216.1;6.064327;6.0;;93.9;0.932409;213.87;199.46;5.672087;5.3;;99.2;0.991365;238.23;246.46;4.744833;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207205;Imaruí;320779.62;26999.38;279511.531;23525.93;252843.029;25895.44;89816.06;32604.838;71819.058;51039.612;245279.568;7563.461;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;7;True;90.8;0.910472;253.1;253.39;5.108167;4.7;;91.3;0.912601;264.31;266.1;5.506833;5.0;;91.8;0.902177;272.5;277.98;4.678139;4.2;;91.8;0.902177;272.5;277.98;4.678139;4.2;;96.8;0.966143;208.84;202.11;5.624276;5.4;;96.5;0.959486;208.84;202.11;5.624276;5.4;;;;;;;;;90.4;0.912751;248.68;248.37;4.950833;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207304;Imbituba;3250687.753;61824.83;2831613.673;53852.41;2502978.422;54756.59;55967.001;317188.289;1431460.699;272304.51;2076920.498;426057.924;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;8;True;88.5;0.88481;265.16;261.62;5.446333;4.8;;87.9;0.878636;262.84;260.08;5.382;4.7;;82.0;0.823526;268.99;277.16;4.616565;3.8;;82.0;0.823526;268.99;277.16;4.616565;3.8;;94.2;0.941804;235.93;227.71;6.606715;6.2;;94.4;0.943188;246.19;235.86;6.950699;6.6;;94.1;0.943325;224.44;218.59;6.221622;5.9;;91.4;0.912128;272.12;266.25;5.6395;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207403;Imbuia;319440.817;53400.34;291402.116;48713.16;260686.901;41484.23;99349.693;13599.861;96354.437;35907.135;245211.127;15475.774;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;4;True;95.8;0.957631;273.89;261.74;5.593833;5.4;;95.8;0.957631;273.89;261.74;5.593833;5.4;;;;;;;;;;;;;;;;98.9;0.988513;233.26;216.13;6.345216;6.3;;98.9;0.988513;233.26;216.13;6.345216;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207502;Indaial;4484717.577;62680.37;4043553.304;56514.46;3675993.288;50811.29;26629.508;1340369.231;1413064.112;379570.006;3159632.858;516360.429;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;94.0;0.940483;271.76;271.57;5.722167;5.4;;93.6;0.935197;266.17;264.24;5.506833;5.1;;76.4;0.777941;279.67;288.02;4.92914;3.8;;76.4;0.777941;279.67;288.02;4.92914;3.8;;95.9;0.958424;236.75;224.17;6.558001;6.3;;96.2;0.961673;240.46;227.46;6.68862;6.4;;94.9;0.950581;228.98;217.27;6.284264;6.0;;94.3;0.94247;274.96;275.77;5.8455;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207577;Iomerê;381384.196;132563.15;276144.381;95983.45;227779.969;76461.89;76072.199;69004.896;42987.888;21546.703;209611.686;18168.283;Indústrias de transformação;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;96.4;0.96281;308.11;280.46;6.476167;6.2;;;;;;;;;89.7;0.895958;298.95;289.7;5.225077;4.7;;89.7;0.895958;298.95;289.7;5.225077;4.7;;96.5;0.964951;244.14;230.48;6.813759;6.6;;96.5;0.964951;244.14;230.48;6.813759;6.6;;;;;;;;;96.4;0.96281;308.11;280.46;6.476167;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207601;Ipira;134994.59;29487.68;117758.292;25722.65;107134.918;24532.84;36027.284;6676.438;30390.205;29664.201;102758.128;4376.789;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;4;True;97.6;0.975158;278.64;274.5;5.885667;5.7;;;;;;;;;;;;;;;;;;;;;;;99.0;0.989932;260.62;244.71;7.38699;7.3;;99.0;0.989932;260.62;244.71;7.38699;7.3;;;;;;;;;97.6;0.975158;278.64;274.5;5.885667;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207650;Iporã do Oeste;486273.637;52091.44;409313.363;43856.57;381311.08;41934.57;142246.805;26586.649;136050.672;49873.623;354757.748;26553.331;Pecuária, inclusive apoio à pecuária;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;92.8;0.92977;306.04;290.41;6.6075;6.1;;88.4;0.884221;282.32;273.75;5.9345;5.2;;94.5;0.941605;292.62;290.17;5.143208;4.8;;94.5;0.941605;292.62;290.17;5.143208;4.8;;97.7;0.976546;258.94;239.72;7.264201;7.1;;97.2;0.972123;284.67;260.8;8.138505;7.9;;98.2;0.984087;235.78;220.75;6.477307;6.4;;97.3;0.973584;326.93;305.09;7.200333;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207684;Ipuaçu;435899.804;56390.66;378147.014;50412.88;321242.512;42030.94;73961.169;108935.48;72261.275;44907.028;300064.953;21177.56;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;4;True;86.1;0.853617;265.54;244.64;5.169667;4.4;;84.7;0.838405;265.54;244.64;5.169667;4.3;;;;;;;;;;;;;;;;95.6;0.957237;244.28;239.61;6.98243;6.7;;98.3;0.980673;244.28;239.61;6.98243;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207700;Ipumirim;564807.509;72262.99;518696.175;66363.38;465730.067;60903.63;95165.076;155715.957;123090.485;46636.223;420607.741;45122.326;Indústrias de transformação;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;93.0;0.925254;279.55;270.18;5.828833;5.4;;99.4;0.994408;281.28;273.67;5.915833;5.9;;93.3;0.933654;297.27;284.21;5.119295;4.8;;93.3;0.933654;297.27;284.21;5.119295;4.8;;97.5;0.973043;247.72;242.16;7.094443;6.9;;97.5;0.973043;247.72;242.16;7.094443;6.9;;;;;;;;;85.1;0.845829;277.83;266.7;5.742167;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207759;Iraceminha;258922.509;64957.98;196841.248;49383.15;133805.952;34300.42;57591.727;6889.245;34912.079;25040.754;124433.805;9372.147;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;7;True;91.7;0.908949;271.97;257.41;5.489667;5.0;;91.7;0.908949;271.97;257.41;5.489667;5.0;;96.1;0.960552;279.66;273.47;4.711185;4.5;;96.1;0.960552;279.66;273.47;4.711185;4.5;;99.1;0.992162;240.49;236.65;6.856284;6.8;;99.0;0.989583;224.75;221.58;6.281902;6.2;;99.1;0.993642;256.23;251.73;7.430847;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207809;Irani;339803.198;33330.38;311687.719;30572.61;282689.951;26731.91;73490.968;27434.576;107272.86;56261.816;264460.219;18229.731;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;4;True;90.7;0.906298;256.98;263.43;5.340167;4.8;;88.6;0.880335;263.49;266.41;5.498333;4.8;;;;;;;;;;;;;;;;95.3;0.953314;227.71;212.28;6.1693;5.9;;95.5;0.956456;229.58;208.65;6.138987;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207858;Irati;78559.622;37969.85;66801.306;32286.76;56618.622;30004.57;15730.073;6023.281;14663.079;16104.742;52521.175;4097.447;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;85.6;0.826246;255.58;256.05;5.193833;4.3;;85.6;0.826246;255.58;256.05;5.193833;4.3;;88.5;0.869401;267.67;258.38;4.316888;3.8;;88.5;0.869401;267.67;258.38;4.316888;3.8;;100.0;1.0;225.31;223.6;6.329316;6.3;;100.0;1.0;225.31;223.6;6.329316;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4207908;Irineópolis;636425.684;61879.02;532410.109;51765.69;458977.286;40424.28;192747.337;22013.789;155140.616;65961.923;435863.664;23113.622;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;4;True;94.7;0.946712;288.61;281.02;6.1605;5.8;;;;;;;;;;;;;;;;;;;;;;;98.2;0.982301;269.27;248.09;7.61352;7.5;;98.2;0.982301;269.27;248.09;7.61352;7.5;;;;;;;;;94.7;0.946712;288.61;281.02;6.1605;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4208005;Itá;550221.666;77857.88;487918.866;69041.87;404731.702;66447.5;68267.805;111762.628;131295.518;46219.397;357545.348;47186.354;Demais serviços;Indústrias de transformação;Pecuária, inclusive apoio à pecuária;4;True;90.7;0.905078;296.43;285.12;6.359167;5.8;;;;;;;;;;;;;;;;;;;;;;;95.2;0.94973;245.18;228.44;6.796515;6.5;;94.7;0.944502;245.18;228.44;6.796515;6.4;;;;;;;;;89.3;0.887257;296.43;285.12;6.359167;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4208104;Itaiópolis;1404661.539;63700.58;1173580.538;53221.19;1047674.635;47863.07;322530.801;233672.731;291373.805;120739.985;968317.322;79357.313;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Indústrias de transformação;8;True;89.9;0.899528;271.73;262.57;5.571667;5.0;;90.6;0.904699;258.79;250.83;5.160333;4.7;;86.8;0.875247;279.09;267.03;4.606773;4.0;;86.8;0.875247;279.09;267.03;4.606773;4.0;;95.7;0.956323;225.18;212.54;6.125745;5.9;;96.2;0.959405;239.44;226.95;6.659882;6.4;;95.0;0.947868;207.92;195.09;5.479083;5.2;;89.1;0.894922;288.39;277.67;6.101;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4208203;Itajaí;48195908.536;182522.93;50816696.214;192448.12;47757206.618;210739.74;101269.868;3907277.644;20856461.199;1633111.984;26498120.695;21259085.924;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Indústrias de transformação;8;True;95.6;0.956218;264.12;265.22;5.489;5.2;;85.4;0.855486;255.57;260.36;5.2655;4.5;;77.1;0.810632;263.23;269.08;4.414709;3.6;;77.3;0.81242;265.65;271.38;4.483128;3.6;;98.0;0.980319;230.3;219.95;6.358182;6.2;;98.2;0.981332;231.07;220.4;6.381058;6.3;;96.0;0.963559;223.87;216.2;6.16729;5.9;;97.5;0.975445;266.21;266.41;5.543667;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4208302;Itapema;3799730.364;50035.95;3214850.016;42334.08;2889464.364;41681.18;10290.962;645028.907;1422154.938;463823.515;2541298.321;348166.043;Demais serviços;Construção;Administração, defesa, educação e saúde públicas e seguridade social;8;True;97.1;0.970873;265.98;271.42;5.623333;5.5;;98.6;0.986202;272.88;284.19;5.951167;5.9;;74.9;0.793551;273.95;275.16;4.656288;3.7;;74.9;0.793551;273.95;275.16;4.656288;3.7;;97.2;0.971646;232.89;227.18;6.539064;6.4;;97.2;0.971237;233.11;227.35;6.546353;6.4;;100.0;1.0;219.71;217.14;6.104992;6.1;;97.0;0.970873;265.85;271.18;5.617167;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4208401;Itapiranga;1369949.152;82338.57;1229482.942;73896.08;1064833.334;62129.26;174837.006;326219.95;350414.094;101106.325;952577.375;112255.959;Demais serviços;Indústrias de transformação;Pecuária, inclusive apoio à pecuária;8;True;93.8;0.938405;282.39;275.24;5.9605;5.6;;92.9;0.929307;280.94;273.45;5.9065;5.5;;94.0;0.944228;291.48;298.11;5.246059;5.0;;94.0;0.944228;291.48;298.11;5.246059;5.0;;98.2;0.981667;251.28;237.49;7.077473;6.9;;97.9;0.979633;246.94;234.83;6.946285;6.8;;99.4;0.995314;277.53;253.57;7.87079;7.8;;97.2;0.969554;285.71;279.34;6.084167;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
