region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9
4;Sul;43;RS;Rio Grande do Sul;4308250;Floriano Peixoto;77406.347;46406.68;83641.384;50144.71;103059.087;60303.74;60221.285;3993.765;18325.683;16077.426;98618.159;4440.928;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;97.1;0.970713;292.19;276.82;4.937318;4.8;;97.1;0.970713;292.19;276.82;4.937318;4.8;;100.0;1.0;271.16;264.22;5.589667;5.6;;;;;;;;;100.0;1.0;256.06;195.93;6.413058;6.4;;100.0;1.0;256.06;195.93;6.413058;6.4;;;;;;;;;100.0;1.0;271.16;264.22;5.589667;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4308300;Fontoura Xavier;260495.099;27276.97;229958.285;24079.4;227470.055;22342.6;66320.562;9637.948;77011.584;59676.832;212646.926;14823.129;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;86.1;0.763985;273.53;269.26;4.562066;3.5;;86.1;0.763985;273.53;269.26;4.562066;3.5;;94.6;0.945203;244.84;246.52;4.856;4.6;;;;;;;;;99.1;0.990665;224.61;223.15;6.307776;6.2;;99.4;0.993432;229.26;231.65;6.551062;6.5;;98.6;0.985602;222.58;219.45;6.201763;6.1;;95.3;0.952825;247.09;252.95;5.000667;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4308409;Formigueiro;263216.073;41044.14;223399.42;34835.4;302800.503;46095.37;143621.788;24976.022;72394.392;43389.126;284381.328;18419.175;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;69.6;0.701318;262.28;267.65;4.379959;3.1;;69.6;0.701318;262.28;267.65;4.379959;3.1;;96.3;0.961502;238.03;251.25;4.821333;4.6;;95.9;0.960151;259.93;267.48;5.456833;5.2;;96.6;0.963169;220.96;215.98;6.107756;5.9;;95.7;0.952398;198.9;181.88;5.066763;4.8;;97.6;0.973374;231.75;232.65;6.616763;6.4;;96.5;0.966209;221.0;238.63;4.327167;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4308433;Forquetinha;64512.753;26958.94;53273.129;22262.07;58939.919;24671.38;25692.698;4023.136;8957.428;18031.285;56704.547;2235.372;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;85.6;0.857733;280.63;283.53;4.875408;4.2;;85.6;0.857733;280.63;283.53;4.875408;4.2;;85.0;0.850237;268.64;268.45;5.618167;4.8;;85.0;0.850237;268.64;268.45;5.618167;4.8;;94.3;0.946225;246.35;227.17;6.795752;6.4;;94.3;0.946225;246.35;227.17;6.795752;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4308458;Fortaleza dos Valos;330897.86;73910.62;335874.143;75022.14;564772.879;132825.23;326662.846;14527.517;150492.87;38229.501;529912.734;34860.145;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;8;True;85.7;0.859598;287.55;286.85;5.0223;4.3;;85.7;0.859598;287.55;286.85;5.0223;4.3;;91.7;0.917302;276.71;287.02;6.062167;5.6;;86.0;0.851494;262.4;273.69;5.6015;4.8;;97.0;0.971171;252.86;237.43;7.106534;6.9;;96.1;0.961415;250.96;237.29;7.067729;6.8;;98.9;0.990664;258.42;237.83;7.219914;7.2;;98.9;0.982364;293.07;302.25;6.588667;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4308508;Frederico Westphalen;1792336.004;54934.13;1568643.176;48078.07;1430610.907;45165.3;140904.71;239544.704;703066.655;173079.028;1256595.098;174015.809;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;9;True;87.2;0.874323;296.23;296.76;5.292563;4.6;;90.3;0.905523;298.69;297.57;5.339239;4.8;;93.2;0.931952;280.99;278.35;5.989;5.6;;89.5;0.893949;259.28;264.26;5.392333;4.8;;98.4;0.984393;245.16;233.44;6.887042;6.8;;98.2;0.98228;218.65;209.2;5.940399;5.8;;98.5;0.984962;254.12;241.63;7.206944;7.1;;94.6;0.946441;286.79;282.11;6.148333;5.8;;;;;;;;;95.7;0.959094;302.82;298.92;5.417454;5.2;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4308607;Garibaldi;3565441.782;103842.78;3135768.835;91328.64;2997968.987;83756.19;61666.493;1269430.55;883295.266;199141.669;2413533.978;584435.009;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;84.9;0.849117;285.11;291.34;5.055245;4.3;;84.9;0.849117;285.11;291.34;5.055245;4.3;;94.6;0.946022;264.16;264.11;5.471167;5.2;;93.8;0.93912;279.49;272.47;5.866;5.5;;98.2;0.98135;247.08;233.88;6.931684;6.8;;97.7;0.975805;242.98;229.97;6.782348;6.6;;99.5;0.995314;260.3;246.48;7.413065;7.4;;95.6;0.954785;249.59;256.16;5.095833;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4308656;Garruchos;134739.375;50126.26;128026.982;47629.09;200967.158;70490.06;127992.844;4530.184;34145.401;26566.576;193235.005;7732.153;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;83.1;0.828036;271.05;245.41;4.170199;3.5;;83.1;0.828036;271.05;245.41;4.170199;3.5;;98.6;0.985282;266.69;272.9;5.659833;5.6;;;;;;;;;96.2;0.963651;239.41;227.84;6.675491;6.4;;;;;;;;;90.9;0.918536;239.41;227.84;6.675491;6.1;;96.9;0.967962;266.69;272.9;5.659833;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4308706;Gaurama;349015.734;61609.13;297936.986;52592.58;282772.69;51913.47;86794.327;56106.255;77730.737;34874.166;255505.485;27267.205;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;7;True;94.9;0.94556;273.32;304.44;5.085763;4.8;;94.9;0.94556;273.32;304.44;5.085763;4.8;;92.8;0.927693;286.45;280.3;6.1125;5.7;;88.9;0.888732;294.81;291.38;6.4365;5.7;;94.6;0.948138;241.37;227.63;6.709078;6.4;;94.3;0.94617;241.37;227.63;6.709078;6.3;;;;;;;;;95.2;0.950931;283.11;275.87;5.983;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4308805;General Câmara;234057.579;30748.5;230187.545;30240.09;276374.035;33142.35;159706.939;10673.971;49265.534;48734.167;268380.612;7993.423;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;81.1;0.845807;259.58;270.18;4.379912;3.7;;81.1;0.845807;259.58;270.18;4.379912;3.7;;92.9;0.931228;240.41;250.38;4.8465;4.5;;;;;;;;;94.1;0.940032;226.12;215.8;6.202956;5.8;;;;;;;;;94.5;0.945325;226.12;215.8;6.202956;5.9;;93.3;0.931537;240.41;250.38;4.8465;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4308854;Gentil;152255.931;87302.71;144754.459;83096.7;190648.254;117756.8;102370.75;4869.468;51921.417;17306.226;176467.861;14180.393;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;Pecuária, inclusive apoio à pecuária;4;True;;;;;;;;;;;;;;;95.2;0.948274;295.09;265.74;6.013833;5.7;;;;;;;;;100.0;1.0;234.82;220.35;6.451714;6.5;;100.0;1.0;234.82;220.35;6.451714;6.5;;;;;;;;;95.6;0.954263;295.09;265.74;6.013833;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4308904;Getúlio Vargas;879960.498;53003.28;817984.975;49270.27;793664.01;49118.95;170450.834;130785.709;319887.515;98028.878;719152.936;74511.074;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;8;True;86.8;0.866031;276.75;284.16;4.830345;4.2;;86.8;0.866031;276.75;284.16;4.830345;4.2;;96.8;0.966756;269.3;279.57;5.8145;5.6;;99.0;0.989637;268.13;298.27;6.106667;6.0;;99.0;0.989899;236.61;228.1;6.626783;6.6;;99.3;0.993221;237.54;227.98;6.64235;6.6;;98.8;0.987426;235.32;228.27;6.605256;6.5;;95.8;0.955747;269.8;271.59;5.689833;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309001;Giruá;1017467.927;63540.12;939755.879;58687.06;1202945.141;76479.44;541032.344;118633.268;343642.6;108909.011;1112217.223;90727.919;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;86.6;0.893582;264.15;262.03;4.322091;3.9;;86.6;0.893582;264.15;262.03;4.322091;3.9;;97.5;0.974867;246.93;243.96;4.848167;4.7;;96.7;0.968021;241.1;244.15;4.754167;4.6;;99.3;0.992871;222.2;216.15;6.134511;6.1;;99.5;0.994753;211.7;210.56;5.832493;5.8;;98.9;0.989149;238.55;224.86;6.604897;6.5;;98.4;0.98246;252.39;243.78;4.936167;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309050;Glorinha;595368.852;77744.69;389247.094;50828.82;461887.61;55622.3;33555.137;231698.82;90693.9;59466.242;415414.098;46473.512;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;5;True;;;;;;;;;;;;;;;92.6;0.927464;277.41;273.03;5.840667;5.4;;92.8;0.931135;281.27;273.57;5.914;5.5;;94.1;0.939779;252.79;231.46;6.996653;6.6;;94.1;0.939779;252.79;231.46;6.996653;6.6;;;;;;;;;88.2;0.882;270.69;272.07;5.712667;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309100;Gramado;3565829.854;88848.11;3140827.016;78258.51;2658033.852;72103.78;24733.464;344063.759;1625286.515;323248.868;2317332.605;340701.247;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;82.0;0.827827;270.63;287.27;4.790946;4.0;;82.0;0.827827;270.63;287.27;4.790946;4.0;;91.3;0.91334;272.37;271.7;5.7345;5.2;;92.3;0.923192;274.68;273.16;5.797333;5.4;;97.2;0.971949;232.71;220.72;6.418174;6.2;;97.2;0.971544;233.57;222.03;6.458405;6.3;;97.1;0.973691;225.92;210.31;6.099321;5.9;;86.9;0.865504;262.11;265.19;5.455;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309126;Gramado dos Loureiros;87589.213;43490.18;67782.213;33655.52;94579.68;46453.67;57394.672;3811.431;13271.709;17059.822;91537.633;3042.047;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;2;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.0;0.878377;231.01;229.12;6.538459;5.7;;;;;;;;;84.8;0.843164;231.01;229.12;6.538459;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309159;Gramado Xavier;124279.775;37603.56;108556.829;32856.18;109482.549;25007.43;57594.932;3572.78;14484.352;31232.5;106884.565;2597.984;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;93.2;0.932865;276.89;282.66;4.809856;4.5;;93.2;0.932865;276.89;282.66;4.809856;4.5;;92.2;0.916482;247.02;252.05;4.9845;4.6;;;;;;;;;94.6;0.942547;217.75;199.24;5.742133;5.4;;;;;;;;;91.2;0.90963;217.75;199.24;5.742133;5.2;;90.9;0.893068;247.02;252.05;4.9845;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309209;Gravataí;15545558.074;58646.11;13005577.11;49064.69;10261655.797;35934.7;25205.469;3311021.452;3803172.878;1466510.361;8605910.159;1655745.638;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;8;True;77.0;0.774245;265.47;273.99;4.519672;3.5;;77.3;0.786388;267.1;275.26;4.561577;3.6;;85.5;0.855343;248.05;256.16;5.070167;4.3;;85.7;0.859765;248.48;257.02;5.091667;4.4;;93.0;0.929268;219.34;211.94;6.003385;5.6;;93.1;0.929583;219.31;211.5;5.994813;5.6;;92.8;0.928087;219.5;214.27;6.048802;5.6;;85.0;0.850805;247.31;254.64;5.0325;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309258;Guabiju;107683.668;75994.12;93574.374;66036.96;132787.951;89843.0;87150.308;4016.282;22320.04;13955.97;127442.6;5345.351;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Demais serviços;2;True;;;;;;;;;;;;;;;100.0;1.0;276.24;266.14;5.706333;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.0;1.0;276.24;266.14;5.706333;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309308;Guaíba;9001785.047;96872.55;8316851.365;89501.65;8284825.478;84254.46;68926.708;1766358.636;2809357.429;604960.82;5249603.593;3035221.885;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;8;True;85.4;0.887383;268.66;284.82;4.726601;4.2;;85.4;0.887383;268.66;284.82;4.726601;4.2;;89.0;0.891799;251.27;263.53;5.246667;4.7;;86.6;0.870722;254.71;265.9;5.3435;4.7;;94.2;0.941579;213.03;208.76;5.825147;5.5;;93.4;0.933521;215.4;212.51;5.938558;5.5;;96.4;0.965841;207.11;199.41;5.54217;5.4;;93.5;0.934743;246.31;260.12;5.107167;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309407;Guaporé;1264537.17;50045.0;1123503.378;44463.49;1149054.946;43858.73;106749.851;361090.803;412648.556;150071.143;1030560.353;118494.594;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;8;True;86.3;0.883075;278.53;278.67;4.773159;4.2;;86.3;0.883075;278.53;278.67;4.773159;4.2;;97.3;0.972668;263.09;259.04;5.368833;5.2;;97.4;0.974109;262.37;261.4;5.396167;5.3;;98.9;0.988926;244.34;229.13;6.79303;6.7;;99.1;0.989739;243.77;229.05;6.780697;6.7;;98.6;0.985476;245.83;229.36;6.825647;6.7;;97.0;0.970733;264.22;255.28;5.325;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309506;Guarani das Missões;295742.866;39884.41;284710.006;38396.49;362624.685;49049.73;134876.972;24642.646;126535.338;44084.498;330139.455;32485.231;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;97.1;0.973106;292.72;277.55;4.95569;4.8;;97.1;0.973106;292.72;277.55;4.95569;4.8;;96.5;0.964596;268.66;268.83;5.624833;5.4;;;;;;;;;99.4;0.994352;225.3;226.87;6.38858;6.4;;;;;;;;;100.0;1.0;225.84;221.78;6.30634;6.3;;95.6;0.962228;260.01;263.87;5.398;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309555;Harmonia;306940.865;57073.42;260997.015;48530.5;245497.391;49425.69;35724.429;62569.902;79980.428;32733.125;211007.885;34489.506;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;85.6;0.861805;306.99;312.31;5.676471;4.9;;85.6;0.861805;306.99;312.31;5.676471;4.9;;92.2;0.917196;291.44;292.5;6.399;5.9;;92.4;0.913817;296.33;285.47;6.363333;5.8;;96.5;0.962434;258.66;246.17;7.37613;7.1;;97.9;0.976784;262.65;243.74;7.408094;7.2;;93.6;0.928576;256.37;247.57;7.357883;6.8;;92.1;0.91697;289.12;295.84;6.416;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309571;Herveiras;88439.464;34492.77;63385.715;25093.32;71143.122;23565.13;31312.036;1842.106;12318.082;23429.559;68901.783;2241.339;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;87.7;0.886774;288.8;293.9;5.145395;4.6;;87.7;0.886774;288.8;293.9;5.145395;4.6;;89.9;0.902076;254.54;258.24;5.213;4.7;;;;;;;;;96.4;0.965162;256.34;225.2;6.950583;6.7;;;;;;;;;96.8;0.971605;256.34;225.2;6.950583;6.8;;90.0;0.892791;254.54;258.24;5.213;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309605;Horizontina;1828050.073;96973.64;3718636.243;197264.67;2608198.333;134125.18;133348.425;1183861.988;536138.392;138631.55;1991980.355;616217.978;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;90.4;0.903583;268.07;268.95;4.48074;4.0;;90.4;0.903583;268.07;268.95;4.48074;4.0;;97.9;0.978941;273.92;270.21;5.7355;5.6;;97.9;0.978941;273.92;270.21;5.7355;5.6;;99.9;0.998996;261.38;238.15;7.282221;7.3;;99.9;0.998996;261.38;238.15;7.282221;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309654;Hulha Negra;228859.975;38296.52;230213.601;38523.03;314488.195;45617.67;113251.99;65217.258;59011.279;45969.242;283449.77;31038.425;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;4;True;;;;;;;;;;;;;;;93.8;0.938352;245.98;246.35;4.872167;4.6;;96.7;0.965414;245.98;246.35;4.872167;4.7;;98.8;0.988355;214.88;196.59;5.63918;5.6;;98.2;0.982908;209.34;188.42;5.384909;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309704;Humaitá;218021.109;46575.76;198250.448;42352.16;229248.974;48652.16;91922.805;9765.004;75569.481;29202.211;206459.501;22789.473;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Pecuária, inclusive apoio à pecuária;8;True;85.7;0.89274;295.1;292.74;5.216512;4.7;;85.7;0.89274;295.1;292.74;5.216512;4.7;;87.3;0.872172;275.46;283.5;5.982667;5.2;;92.1;0.922786;282.97;282.53;6.091667;5.6;;98.0;0.979564;231.87;218.76;6.366507;6.2;;98.3;0.981275;238.98;224.71;6.610376;6.5;;91.7;0.917;209.99;200.45;5.616041;5.1;;75.4;0.737906;266.54;284.64;5.853;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309753;Ibarama;105468.908;28260.69;99944.282;26780.35;112227.259;25546.84;46538.937;9246.261;20266.2;30133.827;106185.224;6042.034;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;92.5;0.927235;284.99;289.5;5.026015;4.7;;92.5;0.927235;284.99;289.5;5.026015;4.7;;96.9;0.964312;257.77;264.68;5.374167;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.0;1.0;257.77;264.68;5.374167;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309803;Ibiaçá;298760.648;65995.28;244156.314;53933.36;367295.169;78314.54;203366.949;22580.215;86497.883;34572.236;347017.283;20277.886;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;83.3;0.826662;296.25;290.66;5.201526;4.3;;83.3;0.826662;296.25;290.66;5.201526;4.3;;96.6;0.965381;273.44;286.75;6.003167;5.8;;97.6;0.975811;262.62;287.76;5.839667;5.7;;100.0;1.0;234.39;222.5;6.4825990000000004;6.5;;100.0;1.0;234.39;222.5;6.4825990000000004;6.5;;;;;;;;;95.5;0.965517;279.68;286.16;6.097333;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309902;Ibiraiaras;380199.36;56109.7;346199.532;51092.02;399692.523;55001.04;170383.343;13933.516;121260.13;45180.621;350757.61;48934.912;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;4;True;;;;;;;;;;;;;;;81.2;0.812416;265.96;242.7;5.144333;4.2;;;;;;;;;96.0;0.958102;261.47;242.89;7.37012;7.1;;96.6;0.962842;261.47;242.89;7.37012;7.1;;;;;;;;;73.5;0.73814;279.59;248.15;5.462333;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4309951;Ibirapuitã;188101.758;50524.24;169673.528;45574.41;213522.468;53541.24;128142.054;5443.286;42146.218;28405.001;204136.559;9385.908;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;7;True;92.8;0.931914;262.83;254.97;4.197863;3.9;;92.8;0.931914;262.83;254.97;4.197863;3.9;;91.8;0.917835;237.11;255.81;4.882;4.5;;84.8;0.848597;219.54;242.25;4.363167;3.7;;98.1;0.983995;247.92;225.53;6.795896;6.7;;;;;;;;;100.0;1.0;247.92;225.53;6.795896;6.8;;98.9;0.987552;253.88;268.76;5.377333;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4310009;Ibirubá;1708041.504;79138.28;1721331.767;79754.05;1722057.075;84109.46;453393.299;350982.518;563821.524;126454.576;1494651.917;227405.158;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Indústrias de transformação;8;True;82.3;0.829583;282.46;275.72;4.784194;4.0;;86.8;0.872369;287.2;279.6;4.908851;4.3;;87.1;0.871958;280.51;269.33;5.830667;5.1;;84.5;0.848131;299.68;281.0;6.344667;5.4;;95.8;0.957389;249.96;238.98;7.079373;6.8;;94.7;0.948525;251.8;237.83;7.093578;6.7;;96.6;0.964568;248.95;239.61;7.071552;6.8;;89.1;0.890687;272.94;264.72;5.627667;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
